HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ground_url,Input.audio_url,Answer.experiment3-identify-speaker.label,Approve,Reject
3VADEH0UIF543I2UXXM6RBQ1SQ4SPN,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3WR9XG3T67JZIBUD1C19I6F3S7947P,AGAF4OJP26B53,Submitted,Sat Oct 08 03:13:11 PDT 2022,Sat Oct 08 03:14:56 PDT 2022,Thu Oct 13 03:14:56 PDT 2022,,,,105,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=0/zhangyedi/zhangyedi-0-2.wav,https://golferchen.github.io/human-study-usenix/white-box/text=0/cenwc/zhangyedi-0-2.wav,Same - The two audio samples are uttered by the same person,x,
3VADEH0UIF543I2UXXM6RBQ1SQ4SPN,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,34S6N1K2ZZRS987AKDM2V068SWZHLW,APLQMLYPQU4C8,Submitted,Sat Oct 08 03:13:02 PDT 2022,Sat Oct 08 03:14:30 PDT 2022,Thu Oct 13 03:14:30 PDT 2022,,,,88,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=0/zhangyedi/zhangyedi-0-2.wav,https://golferchen.github.io/human-study-usenix/white-box/text=0/cenwc/zhangyedi-0-2.wav,Same - The two audio samples are uttered by the same person,x,
3B9XR6P1XH390LIURYVR4QUPF3CJBD,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,39JEC7537Y94O58OCPA77I7U62WVCK,A17B4ZMOXC7AUG,Submitted,Sat Oct 08 03:13:40 PDT 2022,Sat Oct 08 03:16:13 PDT 2022,Thu Oct 13 03:16:13 PDT 2022,,,,153,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-6.wav,https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-10.wav,Same - The two audio samples are uttered by the same person,x,
3B9XR6P1XH390LIURYVR4QUPF3CJBD,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3F0BG9B9MTVFGI8XQJPGYVJAN87Y73,A1E2T3ZUKPLTTM,Submitted,Sat Oct 08 03:13:18 PDT 2022,Sat Oct 08 03:17:49 PDT 2022,Thu Oct 13 03:17:49 PDT 2022,,,,271,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-6.wav,https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-10.wav,Different - The two audio samples are uttered by two different persons,x,
3B9XR6P1XH390LIURYVR4QUPF3CJBD,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3Y4W8Q93L3SETXE2CL5IROPCR28VDK,A27QYXUNPJR8B,Submitted,Sat Oct 08 03:13:40 PDT 2022,Sat Oct 08 03:21:36 PDT 2022,Thu Oct 13 03:21:36 PDT 2022,,,,476,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-6.wav,https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-10.wav,Same - The two audio samples are uttered by the same person,x,
3B9XR6P1XH390LIURYVR4QUPF3CJBD,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3LEIZ60CDN7JZR6V12PJQYJIOSZZ97,A2ZWWHY6ZEXC6L,Submitted,Sat Oct 08 03:13:11 PDT 2022,Sat Oct 08 03:17:21 PDT 2022,Thu Oct 13 03:17:21 PDT 2022,,,,250,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-6.wav,https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-10.wav,Same - The two audio samples are uttered by the same person,x,
3B9XR6P1XH390LIURYVR4QUPF3CJBD,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,38F5OAUN5RKTUNI8GJLSCVO7XCV7HE,A32P2N6VP5REJG,Submitted,Sat Oct 08 03:13:44 PDT 2022,Sat Oct 08 03:20:03 PDT 2022,Thu Oct 13 03:20:03 PDT 2022,,,,379,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-6.wav,https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-10.wav,Same - The two audio samples are uttered by the same person,x,
3B9XR6P1XH390LIURYVR4QUPF3CJBD,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3OE22WJIGMW85RT7CH1XV1USWAOUQZ,A36TSXV3SXLWOQ,Submitted,Sat Oct 08 03:13:11 PDT 2022,Sat Oct 08 03:13:42 PDT 2022,Thu Oct 13 03:13:42 PDT 2022,,,,31,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-6.wav,https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-10.wav,Different - The two audio samples are uttered by two different persons,x,
3B9XR6P1XH390LIURYVR4QUPF3CJBD,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3L6L49WXW45KV7GUDJMCKM1711E54B,A3FXPOONRZX7C8,Submitted,Sat Oct 08 03:13:40 PDT 2022,Sat Oct 08 03:15:42 PDT 2022,Thu Oct 13 03:15:42 PDT 2022,,,,122,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-6.wav,https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-10.wav,Same - The two audio samples are uttered by the same person,x,
3B9XR6P1XH390LIURYVR4QUPF3CJBD,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3VZLGYJEYPI90NOT4IVX6150VVQXZO,A3U2O8H71TJW4P,Submitted,Sat Oct 08 03:13:12 PDT 2022,Sat Oct 08 03:15:28 PDT 2022,Thu Oct 13 03:15:28 PDT 2022,,,,136,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-6.wav,https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-10.wav,Same - The two audio samples are uttered by the same person,x,
3B9XR6P1XH390LIURYVR4QUPF3CJBD,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,338JKRMM2A7BDPG6NMXCMMQXYK0HAE,A3VEOIMKPGBIOO,Submitted,Sat Oct 08 03:12:45 PDT 2022,Sat Oct 08 03:15:11 PDT 2022,Thu Oct 13 03:15:11 PDT 2022,,,,146,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-6.wav,https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-10.wav,Same - The two audio samples are uttered by the same person,x,
3B9XR6P1XH390LIURYVR4QUPF3CJBD,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3TVSS0C0E58YPBA4OLATIUQC1XYTWB,AGPGKRQS4YIE9,Submitted,Sat Oct 08 03:12:38 PDT 2022,Sat Oct 08 03:14:11 PDT 2022,Thu Oct 13 03:14:11 PDT 2022,,,,93,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-6.wav,https://golferchen.github.io/human-study-usenix/clean/text=4/cenwc/cenwc-4-10.wav,Same - The two audio samples are uttered by the same person,x,
36818Z1KW6LTWXBDIZ38T8TU1O63AR,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3JAOYWH7VMCZU2PRM1YAIJ8K9JS9LZ,A12XPUI3OFVKVZ,Submitted,Sat Oct 08 03:13:16 PDT 2022,Sat Oct 08 03:17:23 PDT 2022,Thu Oct 13 03:17:23 PDT 2022,,,,247,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=1/zhezhao/zhezhao-1-3.wav,https://golferchen.github.io/human-study-usenix/white-box/text=1/chengk/zhezhao-1-3.wav,Same - The two audio samples are uttered by the same person,x,
36818Z1KW6LTWXBDIZ38T8TU1O63AR,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3PZDLQMM0XTVREAMOFQW5DAJ9442CK,A1P3AU41YZVY4G,Submitted,Sat Oct 08 03:13:40 PDT 2022,Sat Oct 08 03:19:22 PDT 2022,Thu Oct 13 03:19:22 PDT 2022,,,,342,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=1/zhezhao/zhezhao-1-3.wav,https://golferchen.github.io/human-study-usenix/white-box/text=1/chengk/zhezhao-1-3.wav,Same - The two audio samples are uttered by the same person,x,
36818Z1KW6LTWXBDIZ38T8TU1O63AR,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3HPZF4IVNQ1LSZ3TH0XREHBOOJYYCW,A361512FNHY889,Submitted,Sat Oct 08 03:19:08 PDT 2022,Sat Oct 08 03:19:44 PDT 2022,Thu Oct 13 03:19:44 PDT 2022,,,,36,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=1/zhezhao/zhezhao-1-3.wav,https://golferchen.github.io/human-study-usenix/white-box/text=1/chengk/zhezhao-1-3.wav,Same - The two audio samples are uttered by the same person,x,
36818Z1KW6LTWXBDIZ38T8TU1O63AR,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3L70J4KAZKUU19B41QEMV1BZ6S8ADZ,A380SLJP8FOHHW,Submitted,Sat Oct 08 03:13:40 PDT 2022,Sat Oct 08 03:16:12 PDT 2022,Thu Oct 13 03:16:12 PDT 2022,,,,152,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=1/zhezhao/zhezhao-1-3.wav,https://golferchen.github.io/human-study-usenix/white-box/text=1/chengk/zhezhao-1-3.wav,Same - The two audio samples are uttered by the same person,x,
36818Z1KW6LTWXBDIZ38T8TU1O63AR,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3XCC1ODXDPJGPZ1Q8N6SQQ78PBKRQS,A3J5X3JP4V95WP,Submitted,Sat Oct 08 03:12:51 PDT 2022,Sat Oct 08 03:13:10 PDT 2022,Thu Oct 13 03:13:10 PDT 2022,,,,19,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=1/zhezhao/zhezhao-1-3.wav,https://golferchen.github.io/human-study-usenix/white-box/text=1/chengk/zhezhao-1-3.wav,Different - The two audio samples are uttered by two different persons,x,
36818Z1KW6LTWXBDIZ38T8TU1O63AR,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3A7Y0R2P2SWJ08JPMWSBI7HACXDJXP,A3QDDYBRNDFRXX,Submitted,Sat Oct 08 03:12:53 PDT 2022,Sat Oct 08 03:13:22 PDT 2022,Thu Oct 13 03:13:22 PDT 2022,,,,29,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=1/zhezhao/zhezhao-1-3.wav,https://golferchen.github.io/human-study-usenix/white-box/text=1/chengk/zhezhao-1-3.wav,Not Sure - I am not sure,x,
36818Z1KW6LTWXBDIZ38T8TU1O63AR,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,33FOTY3KEQTO2TSQ5BQI0U0EHYPC1C,A3VEOIMKPGBIOO,Submitted,Sat Oct 08 03:12:35 PDT 2022,Sat Oct 08 03:13:22 PDT 2022,Thu Oct 13 03:13:22 PDT 2022,,,,47,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=1/zhezhao/zhezhao-1-3.wav,https://golferchen.github.io/human-study-usenix/white-box/text=1/chengk/zhezhao-1-3.wav,Same - The two audio samples are uttered by the same person,x,
36818Z1KW6LTWXBDIZ38T8TU1O63AR,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3JBT3HLQFCA4REM2IRLGCOJXTWHPZS,AUPAX5TIOP1G9,Submitted,Sat Oct 08 03:13:20 PDT 2022,Sat Oct 08 03:17:16 PDT 2022,Thu Oct 13 03:17:16 PDT 2022,,,,236,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=1/zhezhao/zhezhao-1-3.wav,https://golferchen.github.io/human-study-usenix/white-box/text=1/chengk/zhezhao-1-3.wav,Same - The two audio samples are uttered by the same person,x,
36818Z1KW6LTWXBDIZ38T8TU1O63AR,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,33TIN5LC08IJU1WQ5GN0CRAGIYVY9F,AYMJAMX7Z7YHG,Submitted,Sat Oct 08 03:13:20 PDT 2022,Sat Oct 08 03:16:41 PDT 2022,Thu Oct 13 03:16:41 PDT 2022,,,,201,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=1/zhezhao/zhezhao-1-3.wav,https://golferchen.github.io/human-study-usenix/white-box/text=1/chengk/zhezhao-1-3.wav,Same - The two audio samples are uttered by the same person,x,
3IYI9285XV8SAQA05YRMFA07XOCJCK,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3ZWFC4W1UYFJYABHU7VYER3UI9CFRN,A17B4ZMOXC7AUG,Submitted,Sat Oct 08 03:14:00 PDT 2022,Sat Oct 08 03:16:49 PDT 2022,Thu Oct 13 03:16:49 PDT 2022,,,,169,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=3/tanhuiyu/tanhuiyu-3-1.wav,https://golferchen.github.io/human-study-usenix/white-box/text=3/tanhuiyu/zhangyedi-3-3.wav,Different - The two audio samples are uttered by two different persons,x,
3IYI9285XV8SAQA05YRMFA07XOCJCK,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3E7TUJ2EGGUGWQ1Z9K0MZ60F0AQD9N,A1D9FECXIKCO4O,Submitted,Sat Oct 08 03:13:54 PDT 2022,Sat Oct 08 03:17:55 PDT 2022,Thu Oct 13 03:17:55 PDT 2022,,,,241,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=3/tanhuiyu/tanhuiyu-3-1.wav,https://golferchen.github.io/human-study-usenix/white-box/text=3/tanhuiyu/zhangyedi-3-3.wav,Not Sure - I am not sure,x,
3IYI9285XV8SAQA05YRMFA07XOCJCK,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3OHYZ19UGGDL562TRZS26VNYA6FAOW,A1O4AAQX2KCD3N,Submitted,Sat Oct 08 03:13:52 PDT 2022,Sat Oct 08 03:16:05 PDT 2022,Thu Oct 13 03:16:05 PDT 2022,,,,133,100% (55/55),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=3/tanhuiyu/tanhuiyu-3-1.wav,https://golferchen.github.io/human-study-usenix/white-box/text=3/tanhuiyu/zhangyedi-3-3.wav,Different - The two audio samples are uttered by two different persons,x,
3IYI9285XV8SAQA05YRMFA07XOCJCK,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3ZR9AIQJUFHL00UTGDG03R5GKT304L,A1SJ936S2L4J3I,Submitted,Sat Oct 08 03:14:05 PDT 2022,Sat Oct 08 03:14:32 PDT 2022,Thu Oct 13 03:14:32 PDT 2022,,,,27,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=3/tanhuiyu/tanhuiyu-3-1.wav,https://golferchen.github.io/human-study-usenix/white-box/text=3/tanhuiyu/zhangyedi-3-3.wav,Different - The two audio samples are uttered by two different persons,x,
3IYI9285XV8SAQA05YRMFA07XOCJCK,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3WYP994K1BZWCIUS79KOSHJESXNY64,A27QYXUNPJR8B,Submitted,Sat Oct 08 03:13:17 PDT 2022,Sat Oct 08 03:21:21 PDT 2022,Thu Oct 13 03:21:21 PDT 2022,,,,484,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=3/tanhuiyu/tanhuiyu-3-1.wav,https://golferchen.github.io/human-study-usenix/white-box/text=3/tanhuiyu/zhangyedi-3-3.wav,Same - The two audio samples are uttered by the same person,x,
3IYI9285XV8SAQA05YRMFA07XOCJCK,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3AUQQEL7U91KUDD809HNCH5TXDZV0R,A2RDJT4HCMCYV6,Submitted,Sat Oct 08 03:13:26 PDT 2022,Sat Oct 08 03:19:11 PDT 2022,Thu Oct 13 03:19:11 PDT 2022,,,,345,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=3/tanhuiyu/tanhuiyu-3-1.wav,https://golferchen.github.io/human-study-usenix/white-box/text=3/tanhuiyu/zhangyedi-3-3.wav,Not Sure - I am not sure,x,
3IYI9285XV8SAQA05YRMFA07XOCJCK,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3WAKVUDHU0OYZ9OSGISRVADXRKWU71,A34SHVXJXDB8SQ,Submitted,Sat Oct 08 03:12:51 PDT 2022,Sat Oct 08 03:13:37 PDT 2022,Thu Oct 13 03:13:37 PDT 2022,,,,46,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=3/tanhuiyu/tanhuiyu-3-1.wav,https://golferchen.github.io/human-study-usenix/white-box/text=3/tanhuiyu/zhangyedi-3-3.wav,Different - The two audio samples are uttered by two different persons,x,
3IYI9285XV8SAQA05YRMFA07XOCJCK,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3RGU30DZTEG86WKL8PQ27Q1C5TTMJ8,A3MOW22ZRKI4H8,Submitted,Sat Oct 08 03:12:40 PDT 2022,Sat Oct 08 03:13:38 PDT 2022,Thu Oct 13 03:13:38 PDT 2022,,,,58,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=3/tanhuiyu/tanhuiyu-3-1.wav,https://golferchen.github.io/human-study-usenix/white-box/text=3/tanhuiyu/zhangyedi-3-3.wav,Different - The two audio samples are uttered by two different persons,x,
3IYI9285XV8SAQA05YRMFA07XOCJCK,3J6XXRWLEOZFP55RL5RN5S07NQ6PFP,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Sat Oct 08 03:12:06 PDT 2022,10,BatchId:4895177;OriginalHitTemplateId:928390811;,600,432000,Mon Nov 07 02:12:06 PST 2022,,,3I3WADAZ9UCOZ0QCW31LYK7CISE5OL,AR14U7NX2UVRT,Submitted,Sat Oct 08 03:14:00 PDT 2022,Sat Oct 08 03:18:33 PDT 2022,Thu Oct 13 03:18:33 PDT 2022,,,,273,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/human-study-usenix/clean/text=3/tanhuiyu/tanhuiyu-3-1.wav,https://golferchen.github.io/human-study-usenix/white-box/text=3/tanhuiyu/zhangyedi-3-3.wav,Different - The two audio samples are uttered by two different persons,x,
